date,open,high,low,close,volume,adj_close,adj_open,adj_high,adj_low,open_change,open_change_perc,close_change,close_change_perc,high_change,high_change_perc,low_change,low_change_perc,high_above_5_perc,high_above_10_perc,low_below_5_perc,low_below_10_perc,days_to_drop_to_prev_close,days_to_rise_to_prev_close
10/15/2012,35.10,35.83,34.08,34.22,6721700,136.88,140.40,143.32,136.32,-1.12,0.01,-4.64,-0.03,1.80,0.01,-5.20,-0.02,,,,,0,0
10/12/2012,34.52,35.64,34.19,35.38,4093600,141.52,138.08,142.56,136.76,-1.96,-0.01,1.48,0.01,2.52,0.02,-3.28,-0.02,,,,,0,0
10/11/2012,34.99,35.33,34.58,35.01,3312200,140.04,139.96,141.32,138.32,-2.24,0.00,-2.16,0.00,-0.88,0.01,-3.88,-0.01,,,,,0,1
10/10/2012,35.58,36.38,35.33,35.55,7544800,142.20,142.32,145.52,141.32,-1.60,-0.01,-1.72,-0.01,1.60,0.01,-2.60,0.00,,,,,0,0
10/09/2012,34.57,36.16,34.39,35.98,5209200,143.92,138.28,144.64,137.56,0.20,0.00,5.84,0.04,6.56,0.05,-0.52,0.00,1,,,,0,0
10/08/2012,34.58,34.85,34.16,34.52,3427000,138.08,138.32,139.40,136.64,1.84,0.01,1.60,0.01,2.92,0.02,0.16,0.00,,,,,5,0
10/05/2012,33.51,34.53,33.12,34.12,9699300,136.48,134.04,138.12,132.48,-4.36,-0.03,-1.92,-0.01,-0.28,0.00,-5.92,-0.04,,,,,0,1
10/04/2012,8.77,8.85,8.65,8.65,621200,138.40,140.32,141.60,138.40,-1.76,-0.01,-3.68,-0.01,-0.48,0.00,-3.68,-0.01,,,,,0,3
10/03/2012,8.91,9.12,8.74,8.88,2234200,142.08,142.56,145.92,139.84,0.48,0.00,0.00,0.00,3.84,0.03,-2.24,0.00,,,,,0,0
10/02/2012,8.95,9.21,8.88,8.88,2188700,142.08,143.20,147.36,142.08,-2.24,0.00,-3.36,-0.02,1.92,0.01,-3.36,-0.02,,,,,0,0
10/01/2012,8.77,9.14,8.54,9.09,2463900,145.44,140.32,146.24,136.64,-3.68,-0.01,1.44,0.01,2.24,0.02,-7.36,-0.05,,,1,,0,0
09/28/2012,8.91,9.07,8.71,9.00,3156000,144.00,142.56,145.12,139.36,2.88,0.02,4.32,0.03,5.44,0.04,-0.32,0.00,,,,,0,0
09/27/2012,9.27,9.42,8.70,8.73,3469300,139.68,148.32,150.72,139.20,-4.80,-0.03,-13.44,-0.07,-2.40,0.00,-13.92,-0.09,,,1,,0,77
09/26/2012,9.40,9.78,9.26,9.57,4508500,153.12,150.40,156.48,148.16,2.40,0.02,5.12,0.03,8.48,0.06,0.16,0.00,1,,,,1,0
09/25/2012,8.48,9.25,8.47,9.25,3478800,148.00,135.68,148.00,135.52,-1.44,-0.01,10.88,0.08,10.88,0.08,-1.60,-0.01,1,,,,0,0
09/24/2012,8.79,8.84,8.50,8.57,2544400,137.12,140.64,141.44,136.00,1.44,0.01,-2.08,-0.01,2.24,0.02,-3.20,-0.02,,,,,0,0
09/21/2012,8.76,8.84,8.57,8.70,2704000,139.20,140.16,141.44,137.12,0.16,0.00,-0.80,0.01,1.44,0.01,-2.88,-0.02,,,,,0,0
09/20/2012,8.92,9.08,8.75,8.75,3173000,140.00,142.72,145.28,140.00,1.12,0.01,-1.60,-0.01,3.68,0.03,-1.60,-0.01,,,,,0,0
09/19/2012,8.69,8.90,8.67,8.85,2435800,141.60,139.04,142.40,138.72,-2.72,0.00,-0.16,0.00,0.64,0.00,-3.04,-0.02,,,,,0,0
09/18/2012,9.16,9.24,8.82,8.86,2404300,141.76,146.56,147.84,141.12,1.44,0.01,-3.36,-0.02,2.72,0.02,-4.00,-0.01,,,,,0,0
09/17/2012,9.33,9.34,9.07,9.07,2345700,145.12,149.28,149.44,145.12,2.40,0.02,-1.76,-0.01,2.56,0.02,-1.76,-0.01,,,,,0,0
09/14/2012,8.70,9.23,8.55,9.18,3887300,146.88,139.20,147.68,136.80,-2.72,0.00,4.96,0.03,5.76,0.04,-5.12,-0.02,,,,,0,0
09/13/2012,9.58,9.75,8.81,8.87,4705000,141.92,153.28,156.00,140.96,0.00,0.00,-11.36,-0.07,2.72,0.02,-12.32,-0.08,,,1,,0,0
09/12/2012,9.64,9.91,9.51,9.58,2459600,153.28,154.24,158.56,152.16,-3.52,-0.02,-4.48,-0.01,0.80,0.00,-5.60,-0.02,,,,,0,0
09/11/2012,9.89,10.01,9.61,9.86,3061800,157.76,158.24,160.16,153.76,-0.64,0.00,-1.12,0.01,1.28,0.01,-5.12,-0.03,,,,,0,0
09/10/2012,9.55,9.95,9.24,9.93,3053100,158.88,152.80,159.20,147.84,2.24,0.01,8.32,0.06,8.64,0.06,-2.72,0.00,1,,,,0,0
09/07/2012,9.79,9.81,9.37,9.41,3658700,150.56,156.64,156.96,149.92,-3.04,0.00,-9.12,-0.04,-2.72,0.00,-9.76,-0.06,,,1,,0,2
09/06/2012,10.89,10.89,9.95,9.98,4623300,159.68,174.24,174.24,159.20,-3.68,-0.02,-18.24,-0.10,-3.68,-0.02,-18.72,-0.09,,,1,,0,92
09/05/2012,11.39,11.44,11.06,11.12,2550900,177.92,182.24,183.04,176.96,-0.64,0.00,-4.96,-0.01,0.16,0.00,-5.92,-0.03,,,,,0,0
09/04/2012,11.57,11.77,11.41,11.43,2135900,182.88,185.12,188.32,182.56,0.96,0.01,-1.28,0.01,4.16,0.02,-1.60,0.01,,,,,0,0
08/31/2012,11.71,11.98,11.43,11.51,2967000,184.16,187.36,191.68,182.88,-3.36,0.00,-6.56,-0.03,0.96,0.00,-7.84,-0.04,,,,,0,0
08/30/2012,11.93,12.04,11.78,11.92,1915100,190.72,190.88,192.64,188.48,4.32,0.02,4.16,0.02,6.08,0.03,1.92,0.01,,,,,1,0
08/29/2012,11.60,11.69,11.37,11.66,1589900,186.56,185.60,187.04,181.92,-0.64,0.00,0.32,0.00,0.80,0.00,-4.32,-0.02,,,,,0,0
08/28/2012,11.59,11.67,11.41,11.64,1943100,186.24,185.44,186.72,182.56,2.40,0.01,3.20,0.02,3.68,0.02,-0.48,0.00,,,,,0,0
08/27/2012,11.24,11.46,11.14,11.44,1806100,183.04,179.84,183.36,178.24,-1.44,0.01,1.76,0.01,2.08,0.01,-3.04,0.00,,,,,0,0
08/24/2012,11.96,11.99,11.25,11.33,2288800,181.28,191.36,191.84,180.00,2.40,0.01,-7.68,-0.04,2.88,0.02,-8.96,-0.03,,,,,0,0
08/23/2012,11.64,11.97,11.61,11.81,2497200,188.96,186.24,191.52,185.76,0.64,0.00,3.36,0.02,5.92,0.03,0.16,0.00,,,,,1,0
08/22/2012,11.71,11.83,11.45,11.60,3078600,185.60,187.36,189.28,183.20,3.36,0.02,1.60,0.01,5.28,0.03,-0.80,0.00,,,,,0,0
08/21/2012,11.05,11.60,11.02,11.50,2991200,184.00,176.80,185.60,176.32,-2.40,-0.01,4.80,0.03,6.40,0.04,-2.88,0.00,,,,,0,0
08/20/2012,11.29,11.50,11.17,11.20,2348700,179.20,180.64,184.00,178.72,1.44,0.01,0.00,0.00,4.80,0.03,-0.48,0.00,,,,,0,0
08/17/2012,11.40,11.56,11.11,11.20,2336200,179.20,182.40,184.96,177.76,-1.76,0.01,-4.96,-0.01,0.80,0.00,-6.40,-0.03,,,,,0,0
08/16/2012,11.71,11.92,11.51,11.51,2168600,184.16,187.36,190.72,184.16,-0.64,0.00,-3.84,-0.02,2.72,0.01,-3.84,-0.02,,,,,0,0
08/15/2012,11.77,11.83,11.46,11.75,1761200,188.00,188.32,189.28,183.36,0.32,0.00,0.00,0.00,1.28,0.01,-4.64,-0.02,,,,,0,0
08/14/2012,11.20,11.77,11.14,11.75,2601900,188.00,179.20,188.32,178.24,1.12,0.01,9.92,0.06,10.24,0.06,0.16,0.00,1,,,,3,0
08/13/2012,11.48,11.51,11.13,11.13,2185800,178.08,183.68,184.16,178.08,0.96,0.01,-4.64,-0.01,1.44,0.01,-4.64,-0.01,,,,,0,0
08/10/2012,11.76,11.84,11.42,11.42,1886100,182.72,188.16,189.44,182.72,2.08,0.01,-3.36,0.00,3.36,0.02,-3.36,0.00,,,,,0,0
08/09/2012,11.78,11.96,11.51,11.63,1941400,186.08,188.48,191.36,184.16,1.12,0.01,-1.28,0.01,4.00,0.02,-3.20,0.00,,,,,0,0
08/08/2012,12.15,12.25,11.67,11.71,2056200,187.36,194.40,196.00,186.72,-1.12,0.01,-8.16,-0.04,0.48,0.00,-8.80,-0.04,,,,,0,0
08/07/2012,11.69,12.22,11.61,12.22,1795900,195.52,187.04,195.52,185.76,-2.72,-0.01,5.76,0.03,5.76,0.03,-4.00,-0.02,,,,,0,0
08/06/2012,11.98,12.05,11.72,11.86,1866200,189.76,191.68,192.80,187.52,-2.88,-0.01,-4.80,-0.02,-1.76,0.01,-7.04,-0.02,,,,,0,1
08/03/2012,12.54,12.63,12.14,12.16,2696100,194.56,200.64,202.08,194.24,-7.84,-0.02,-13.92,-0.05,-6.40,-0.03,-14.24,-0.05,,,1,,0,115
08/02/2012,13.66,13.83,13.03,13.03,3193100,208.48,218.56,221.28,208.48,5.12,0.02,-4.96,-0.02,7.84,0.04,-4.96,-0.02,,,,,0,0
08/01/2012,13.38,13.66,13.17,13.34,2670900,213.44,214.08,218.56,210.72,-4.16,0.00,-4.80,-0.02,0.32,0.00,-7.52,-0.03,,,,,0,0
07/31/2012,13.52,13.67,13.25,13.64,1828500,218.24,216.32,218.72,212.00,4.16,0.02,6.08,0.03,6.56,0.03,-0.16,0.00,,,,,0,0
07/30/2012,12.89,13.30,12.73,13.26,2025400,212.16,206.24,212.80,203.68,-1.60,0.01,4.32,0.02,4.96,0.02,-4.16,-0.02,,,,,0,0
07/27/2012,12.80,13.16,12.72,12.99,2691500,207.84,204.80,210.56,203.52,-8.80,-0.04,-5.76,-0.01,-3.04,-0.01,-10.08,-0.03,,,,,0,2
07/26/2012,13.56,13.87,13.32,13.35,2880000,213.60,216.96,221.92,213.12,-14.24,-0.06,-17.60,-0.06,-9.28,-0.04,-18.08,-0.06,,,1,,0,121
07/25/2012,14.59,15.10,14.21,14.45,2548200,231.20,233.44,241.60,227.36,-1.12,0.00,-3.36,-0.01,7.04,0.03,-7.20,-0.03,,,,,0,0
07/24/2012,14.07,15.09,14.03,14.66,3350100,234.56,225.12,241.44,224.48,0.16,0.00,9.60,0.04,16.48,0.07,-0.48,0.00,1,,,,0,0
07/23/2012,14.27,14.72,13.82,14.06,3562500,224.96,228.32,235.52,221.12,17.12,0.08,13.76,0.07,24.32,0.12,9.92,0.05,1,1,,,4,0
07/20/2012,12.94,13.34,12.75,13.20,2768600,211.20,207.04,213.44,204.00,6.24,0.03,10.40,0.05,12.64,0.06,3.20,0.02,1,,,,10,0
07/19/2012,12.78,13.05,12.55,12.55,2028000,200.80,204.48,208.80,200.80,-1.12,0.01,-4.80,-0.02,3.20,0.02,-4.80,-0.02,,,,,0,0
07/18/2012,12.79,12.94,12.50,12.85,2206900,205.60,204.64,207.04,200.00,1.44,0.01,2.40,0.01,3.84,0.02,-3.20,0.00,,,,,0,0
07/17/2012,12.99,13.37,12.62,12.70,2918700,203.20,207.84,213.92,201.92,-3.04,-0.01,-7.68,-0.02,3.04,0.01,-8.96,-0.04,,,,,0,0
07/16/2012,13.32,13.50,13.06,13.18,1869200,210.88,213.12,216.00,208.96,-0.48,0.00,-2.72,-0.01,2.40,0.01,-4.64,-0.02,,,,,0,0
07/13/2012,13.97,13.99,13.34,13.35,2791700,213.60,223.52,223.84,213.44,-2.72,-0.01,-12.64,-0.04,-2.40,-0.01,-12.80,-0.04,,,,,0,6
07/12/2012,14.38,14.72,13.84,14.14,2739200,226.24,230.08,235.52,221.44,5.12,0.02,1.28,0.01,10.56,0.05,-3.52,0.00,1,,,,0,0
07/11/2012,14.49,14.74,13.91,14.06,2445300,224.96,231.84,235.84,222.56,-0.64,0.00,-7.52,-0.03,3.36,0.01,-9.92,-0.04,,,,,0,0
07/10/2012,13.91,14.78,13.70,14.53,2837100,232.48,222.56,236.48,219.20,-3.68,0.00,6.24,0.03,10.24,0.05,-7.04,-0.03,1,,,,0,0
07/09/2012,14.17,14.50,13.98,14.14,1761400,226.24,226.72,232.00,223.68,-1.44,0.01,-1.92,0.01,3.84,0.02,-4.48,0.00,,,,,0,0
07/06/2012,14.81,14.83,14.21,14.26,2164700,228.16,236.96,237.28,227.36,6.56,0.03,-2.24,0.01,6.88,0.03,-3.04,-0.01,,,,,0,0
07/05/2012,13.99,14.56,13.99,14.40,2713200,230.40,223.84,232.96,223.84,1.44,0.01,8.00,0.04,10.56,0.05,1.44,0.01,1,,,,3,0
07/03/2012,14.12,14.15,13.70,13.90,1739200,222.40,225.92,226.40,219.20,-1.60,0.01,-5.12,-0.02,-1.12,0.00,-8.32,-0.02,,,,,0,1
07/02/2012,14.87,15.07,14.17,14.22,3264800,227.52,237.92,241.12,226.72,-5.44,-0.02,-15.84,-0.06,-2.24,0.01,-16.64,-0.05,,,1,,0,138
06/29/2012,15.33,15.58,15.11,15.21,3378600,243.36,245.28,249.28,241.76,-14.88,-0.04,-16.80,-0.06,-10.88,-0.04,-18.40,-0.07,,,1,,0,139
06/28/2012,16.97,17.30,16.24,16.26,3125300,260.16,271.52,276.80,259.84,2.56,0.01,-8.80,-0.03,7.84,0.03,-9.12,-0.03,,,,,0,0
06/27/2012,16.41,16.84,16.18,16.81,1885000,268.96,262.56,269.44,258.88,-4.16,0.00,2.24,0.01,2.72,0.01,-7.84,-0.01,,,,,0,0
06/26/2012,16.67,17.35,16.44,16.67,2693500,266.72,266.72,277.60,263.04,-7.52,-0.01,-7.52,-0.01,3.36,0.01,-11.20,-0.04,,,,,0,0
06/25/2012,16.98,17.38,16.87,17.14,2388000,274.24,271.68,278.08,269.92,17.44,0.07,20.00,0.08,23.84,0.09,15.68,0.06,1,,,,4,0
06/22/2012,17.04,17.35,15.80,15.89,3455100,254.24,272.64,277.60,252.80,-10.56,-0.02,-28.96,-0.10,-5.60,0.00,-30.40,-0.09,,,1,,0,144
06/21/2012,15.93,17.71,15.76,17.70,4155600,283.20,254.88,283.36,252.16,0.00,0.00,28.32,0.11,28.48,0.11,-2.72,-0.01,1,1,,,0,0
06/20/2012,16.60,17.25,15.91,15.93,4263400,254.88,265.60,276.00,254.56,-0.48,0.00,-11.20,-0.04,9.92,0.04,-11.52,-0.04,,,,,0,0
06/19/2012,16.37,16.88,16.27,16.63,3184800,266.08,261.92,270.08,260.32,-9.60,-0.02,-5.44,-0.02,-1.44,0.01,-11.20,-0.04,,,,,0,1
06/18/2012,18.39,18.56,16.92,16.97,4068500,271.52,294.24,296.96,270.72,-1.60,0.01,-24.32,-0.08,1.12,0.00,-25.12,-0.08,,,1,,0,0
06/15/2012,19.14,19.42,18.16,18.49,3012200,295.84,306.24,310.72,290.56,-3.04,0.01,-13.44,-0.04,1.44,0.00,-18.72,-0.06,,,1,,0,0
06/14/2012,20.44,20.76,19.30,19.33,3868200,309.28,327.04,332.16,308.80,-2.72,0.01,-20.48,-0.06,2.40,0.01,-20.96,-0.06,,,1,,0,0
06/13/2012,20.08,20.93,19.52,20.61,3471200,329.76,321.28,334.88,312.32,7.68,0.02,16.16,0.05,21.28,0.07,-1.28,0.00,1,,,,0,0
06/12/2012,19.80,20.49,19.48,19.60,3910400,313.60,316.80,327.84,311.68,-2.40,0.01,-5.60,0.00,8.64,0.03,-7.52,-0.02,,,,,0,0
06/11/2012,17.75,20.01,17.62,19.95,3735900,319.20,284.00,320.16,281.92,-10.40,-0.02,24.80,0.08,25.76,0.09,-12.48,-0.04,1,,,,0,0
06/08/2012,19.57,19.68,18.40,18.40,2816500,294.40,313.12,314.88,294.40,1.76,0.01,-16.96,-0.05,3.52,0.01,-16.96,-0.05,,,1,,0,0
06/07/2012,18.78,19.59,18.66,19.46,3703500,311.36,300.48,313.44,298.56,-13.92,-0.04,-3.04,0.01,-0.96,0.00,-15.84,-0.05,,,1,,0,1
06/06/2012,20.53,20.70,19.64,19.65,2965800,314.40,328.48,331.20,314.24,-10.24,-0.03,-24.32,-0.07,-7.52,-0.02,-24.48,-0.07,,,1,,0,156
06/05/2012,21.88,21.91,21.02,21.17,2928500,338.72,350.08,350.56,336.32,3.36,0.01,-8.00,-0.02,3.84,0.01,-10.40,-0.01,,,,,0,0
06/04/2012,22.12,22.88,21.60,21.67,3746300,346.72,353.92,366.08,345.60,-7.36,-0.02,-14.56,-0.04,4.80,0.01,-15.68,-0.04,,,,,0,0
06/01/2012,22.39,22.65,21.77,22.58,4765900,361.28,358.24,362.40,348.32,25.12,0.08,28.16,0.08,29.28,0.09,15.20,0.05,1,,,,3,0
05/31/2012,20.72,21.78,20.11,20.82,3983400,333.12,331.52,348.48,321.76,2.72,0.01,4.32,0.01,19.68,0.06,-7.04,-0.02,1,,,,0,0
05/30/2012,19.76,20.56,19.76,20.55,3250300,328.80,316.16,328.96,316.16,8.64,0.03,21.28,0.07,21.44,0.07,8.64,0.03,1,,,,6,0
05/29/2012,19.61,20.00,19.17,19.22,2729000,307.52,313.76,320.00,306.72,-9.60,-0.01,-15.84,-0.03,-3.36,-0.01,-16.64,-0.05,,,1,,0,1
05/25/2012,20.40,20.53,20.10,20.21,2239600,323.36,326.40,328.48,321.60,-0.32,0.00,-3.36,-0.01,1.76,0.01,-5.12,0.00,,,,,0,0
05/24/2012,20.13,21.20,19.99,20.42,3617100,326.72,322.08,339.20,319.84,-2.24,0.01,2.40,0.01,14.88,0.05,-4.48,-0.01,1,,,,0,0
05/23/2012,21.16,21.80,20.04,20.27,5685100,324.32,338.56,348.80,320.64,8.80,0.03,-5.44,0.00,19.04,0.06,-9.12,-0.01,1,,,,0,0
05/22/2012,19.68,21.27,18.77,20.61,3342100,329.76,314.88,340.32,300.32,-3.52,-0.01,11.36,0.04,21.92,0.07,-18.08,-0.04,1,,,,0,0
05/21/2012,22.27,22.58,19.89,19.90,4670200,318.40,356.32,361.28,318.24,-1.44,0.00,-39.36,-0.11,3.52,0.01,-39.52,-0.11,,,1,1,0,0
05/18/2012,20.88,22.79,20.73,22.36,5615600,357.76,334.08,364.64,331.68,-1.92,0.01,21.76,0.06,28.64,0.09,-4.32,-0.01,1,,,,0,0
05/17/2012,19.92,21.04,19.66,21.00,4765200,336.00,318.72,336.64,314.56,-2.40,0.01,14.88,0.05,15.52,0.05,-6.56,-0.02,1,,,,0,0
05/16/2012,19.10,20.15,18.78,20.07,3728500,321.12,305.60,322.40,300.48,-5.28,0.00,10.24,0.03,11.52,0.04,-10.40,-0.03,,,,,0,0
05/15/2012,18.53,19.47,18.18,19.43,3589800,310.88,296.48,311.52,290.88,1.28,0.00,15.68,0.05,16.32,0.06,-4.32,-0.01,1,,,,0,0
05/14/2012,18.22,18.50,17.96,18.45,3265800,295.20,291.52,296.00,287.36,11.84,0.04,15.52,0.06,16.32,0.06,7.68,0.03,1,,,,24,0
05/11/2012,17.66,17.69,16.91,17.48,2243000,279.68,282.56,283.04,270.56,7.20,0.03,4.32,0.02,7.68,0.03,-4.80,0.00,,,,,0,0
05/10/2012,17.24,17.48,16.99,17.21,2414300,275.36,275.84,279.68,271.84,-8.16,-0.01,-8.64,-0.03,-4.32,0.00,-12.16,-0.04,,,,,0,2
05/09/2012,17.96,18.30,17.21,17.75,3759700,284.00,287.36,292.80,275.36,13.44,0.05,10.08,0.04,18.88,0.07,1.44,0.01,1,,,,1,0
05/08/2012,17.31,18.20,17.02,17.12,3768500,273.92,276.96,291.20,272.32,5.60,0.02,2.56,0.01,19.84,0.07,0.96,0.00,1,,,,3,0
05/07/2012,17.65,17.70,16.77,16.96,2277100,271.36,282.40,283.20,268.32,6.72,0.02,-4.32,0.00,7.52,0.03,-7.36,-0.01,,,,,0,0
05/04/2012,16.70,17.50,16.64,17.23,2873900,275.68,267.20,280.00,266.24,2.56,0.01,11.04,0.04,15.36,0.06,1.60,0.01,1,,,,31,0
05/03/2012,16.05,16.75,15.94,16.54,2343700,264.64,256.80,268.00,255.04,-2.24,0.01,5.60,0.02,8.96,0.03,-4.00,0.00,,,,,0,0
05/02/2012,16.39,16.56,16.02,16.19,1866400,259.04,262.24,264.96,256.32,6.08,0.02,2.88,0.01,8.80,0.03,0.16,0.00,,,,,1,0
05/01/2012,16.51,16.57,15.83,16.01,2055800,256.16,264.16,265.12,253.28,-0.64,0.00,-8.64,-0.03,0.32,0.00,-11.52,-0.04,,,,,0,0
04/30/2012,16.40,16.66,16.28,16.55,1819600,264.80,262.40,266.56,260.48,3.36,0.01,5.76,0.02,7.52,0.03,1.44,0.01,,,,,1,0
04/27/2012,16.18,16.52,16.05,16.19,2423200,259.04,258.88,264.32,256.80,-0.80,0.00,-0.64,0.00,4.64,0.02,-2.88,-0.01,,,,,0,0
04/26/2012,16.85,16.94,16.08,16.23,2498700,259.68,269.60,271.04,257.28,0.48,0.00,-9.44,-0.03,1.92,0.01,-11.84,-0.04,,,,,0,0
04/25/2012,17.20,17.27,16.77,16.82,2749300,269.12,275.20,276.32,268.32,-11.36,-0.02,-17.44,-0.06,-10.24,-0.02,-18.24,-0.06,,,1,,0,9
04/24/2012,18.26,18.38,17.91,17.91,1835600,286.56,292.16,294.08,286.56,-1.60,0.01,-7.20,-0.02,0.32,0.00,-7.20,-0.02,,,,,0,0
04/23/2012,18.67,19.03,18.24,18.36,2861100,293.76,298.72,304.48,291.84,14.40,0.05,9.44,0.03,20.16,0.07,7.52,0.03,1,,,,2,0
04/20/2012,17.97,18.00,17.57,17.77,2583300,284.32,287.52,288.00,281.12,-6.56,-0.02,-9.76,-0.03,-6.08,-0.02,-12.96,-0.04,,,,,0,1
04/19/2012,18.18,18.88,17.77,18.38,3154000,294.08,290.88,302.08,284.32,-1.12,0.00,2.08,0.01,10.08,0.03,-7.68,-0.01,,,,,0,0
04/18/2012,18.15,18.45,17.74,18.25,2723200,292.00,290.40,295.20,283.84,2.56,0.01,4.16,0.01,7.36,0.03,-4.00,-0.01,,,,,0,0
04/17/2012,18.32,18.40,17.72,17.99,2884900,287.84,293.12,294.40,283.52,-10.72,-0.02,-16.00,-0.05,-9.44,-0.03,-20.32,-0.05,,,1,,0,4
04/16/2012,18.60,19.63,18.41,18.99,3182900,303.84,297.60,314.08,294.56,-11.04,-0.02,-4.80,0.00,5.44,0.02,-14.08,-0.03,,,,,0,0
04/13/2012,18.24,19.32,18.22,19.29,3395100,308.64,291.84,309.12,291.52,-1.12,0.00,15.68,0.05,16.16,0.06,-1.44,0.00,1,,,,0,0
04/12/2012,19.75,19.86,18.20,18.31,3370000,292.96,316.00,317.76,291.20,-4.64,-0.01,-27.68,-0.07,-2.88,0.01,-29.44,-0.09,,,1,,0,24
04/11/2012,19.49,20.14,19.25,20.04,3041400,320.64,311.84,322.24,308.00,-16.16,-0.03,-7.36,-0.02,-5.76,0.00,-20.00,-0.06,,,1,,0,26
04/10/2012,19.08,20.55,18.81,20.50,4818000,328.00,305.28,328.80,300.96,1.60,0.01,24.32,0.08,25.12,0.08,-2.72,0.01,1,,,,0,0
04/09/2012,18.93,19.00,18.25,18.98,2544900,303.68,302.88,304.00,292.00,17.12,0.06,17.92,0.06,18.24,0.06,6.24,0.02,1,,,,6,0
04/05/2012,17.93,18.00,17.39,17.86,2446900,285.76,286.88,288.00,278.24,7.20,0.03,6.08,0.02,8.32,0.03,-1.44,0.01,,,,,0,0
04/04/2012,17.95,18.35,17.31,17.48,3336900,279.68,287.20,293.60,276.96,13.60,0.05,6.08,0.02,20.00,0.07,3.36,0.01,1,,,,14,0
04/03/2012,16.71,17.59,16.57,17.10,2825400,273.60,267.36,281.44,265.12,-1.28,0.00,4.96,0.02,12.80,0.05,-3.52,-0.01,1,,,,0,0
04/02/2012,16.90,16.98,16.19,16.79,2246000,268.64,270.40,271.68,259.04,1.92,0.01,0.16,0.00,3.20,0.01,-9.44,-0.02,,,,,0,0
03/30/2012,16.54,17.23,16.50,16.78,2764700,268.48,264.64,275.68,264.00,-11.20,-0.04,-7.36,-0.01,-0.16,0.00,-11.84,-0.04,,,,,0,2
03/29/2012,18.41,18.41,17.07,17.24,3505100,275.84,294.56,294.56,273.12,17.28,0.06,-1.44,0.01,17.28,0.06,-4.16,-0.01,1,,,,0,0
03/28/2012,17.19,18.85,16.91,17.33,4666700,277.28,275.04,301.60,270.56,-0.16,0.00,2.08,0.01,26.40,0.10,-4.64,0.00,1,1,,,0,0
03/27/2012,15.93,17.25,15.84,17.20,3002800,275.20,254.88,276.00,253.44,4.16,0.02,24.48,0.10,25.28,0.10,2.72,0.01,1,1,,,66,0
03/26/2012,16.63,16.65,15.57,15.67,3453800,250.72,266.08,266.40,249.12,-10.72,-0.02,-26.08,-0.09,-10.40,-0.02,-27.68,-0.10,,,1,1,0,2
03/23/2012,18.45,18.77,17.22,17.30,4222000,276.80,295.20,300.32,275.52,-2.08,0.01,-20.48,-0.05,3.04,0.01,-21.76,-0.07,,,1,,0,0
03/22/2012,19.19,19.51,18.35,18.58,3833800,297.28,307.04,312.16,293.60,13.28,0.05,3.52,0.01,18.40,0.06,-0.16,0.00,1,,,,0,0
03/21/2012,18.93,19.20,18.14,18.36,3535900,293.76,302.88,307.20,290.24,-6.24,-0.02,-15.36,-0.03,-1.92,0.01,-18.88,-0.06,,,1,,0,1
03/20/2012,20.73,20.88,19.31,19.32,3111900,309.12,331.68,334.08,308.96,7.52,0.02,-15.04,-0.03,9.92,0.03,-15.20,-0.03,,,,,0,0
03/19/2012,21.43,21.51,20.10,20.26,3694000,324.16,342.88,344.16,321.60,-2.08,0.01,-20.80,-0.06,-0.80,0.00,-23.36,-0.05,,,1,,0,43
03/16/2012,21.48,21.83,21.38,21.56,2336200,344.96,343.68,349.28,342.08,-2.24,0.01,-0.96,0.00,3.36,0.01,-3.84,-0.01,,,,,0,0
03/15/2012,22.17,22.45,21.59,21.62,2370500,345.92,354.72,359.20,345.44,3.68,0.01,-5.12,-0.01,8.16,0.02,-5.60,0.00,,,,,0,0
03/14/2012,21.09,22.49,21.02,21.94,3423900,351.04,337.44,359.84,336.32,-2.56,0.01,11.04,0.03,19.84,0.06,-3.68,-0.01,1,,,,0,0
03/13/2012,21.61,21.85,21.07,21.25,3299100,340.00,345.76,349.60,337.12,-10.56,-0.01,-16.32,-0.03,-6.72,0.00,-19.20,-0.05,,,1,,0,1
03/12/2012,23.01,23.07,22.19,22.27,2286800,356.32,368.16,369.12,355.04,-5.28,-0.01,-17.12,-0.03,-4.32,-0.01,-18.40,-0.03,,,,,0,216
03/09/2012,23.46,23.52,22.84,23.34,2265500,373.44,375.36,376.32,365.44,-5.44,-0.01,-7.36,0.00,-4.48,-0.01,-15.36,-0.04,,,,,0,217
03/08/2012,24.12,24.26,23.65,23.80,1844500,380.80,385.92,388.16,378.40,-9.76,-0.02,-14.88,-0.02,-7.52,0.00,-17.28,-0.04,,,,,0,218
03/07/2012,25.67,25.86,24.69,24.73,1798600,395.68,410.72,413.76,395.04,-5.76,-0.01,-20.80,-0.03,-2.72,0.01,-21.44,-0.05,,,1,,0,219
03/06/2012,25.73,26.25,25.22,26.03,3223800,416.48,411.68,420.00,403.52,24.64,0.06,29.44,0.08,32.96,0.09,16.48,0.04,1,,,,2,0
03/05/2012,24.42,24.70,24.05,24.19,1939600,387.04,390.72,395.20,384.80,2.24,0.01,-1.44,0.00,6.72,0.02,-3.68,0.01,,,,,0,0
03/02/2012,24.07,24.49,23.88,24.28,1688000,388.48,385.12,391.84,382.08,-1.12,0.00,2.24,0.01,5.60,0.01,-4.16,-0.01,,,,,0,0
